,Tournament,League,Date,Team1,Team2,WinTeam,Team1Kills,Team2Kills,Team1Gold,Team2Gold,Team1Dragons,Team2Dragons,Team1Barons,Team2Barons,Team1RiftHeralds,Team2RiftHeralds,Team1Towers,Team2Towers,Team1Inhibitors,Team2Inhibitors,Year,Team_T1,Region_code_T1,Team_T2,Region_code_T2,Team_Win,Region_code_Win,Blue/Red
7431,LCK 2016 Summer,LCK,2016-07-15 07:44:00,Jin Air Green Wings,KT Rolster,KT Rolster,4.0,17.0,47700.0,64099.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0,11.0,,,2016,JAG,KR,KT,KR,KT,KR,Red
7432,LCK 2016 Summer,LCK,2016-07-15 08:52:00,KT Rolster,Jin Air Green Wings,Jin Air Green Wings,6.0,14.0,89400.0,92800.0,0.0,3.0,0.0,2.0,0.0,1.0,5.0,10.0,,,2016,KT,KR,JAG,KR,JAG,KR,Red
7436,LCK 2016 Summer,LCK,2016-07-15 10:09:00,Jin Air Green Wings,KT Rolster,KT Rolster,2.0,8.0,58700.0,67600.0,1.0,4.0,0.0,2.0,0.0,0.0,3.0,8.0,,,2016,JAG,KR,KT,KR,KT,KR,Red
7440,LCK 2016 Summer,LCK,2016-07-15 11:19:00,MVP,Afreeca Freecs,Afreeca Freecs,12.0,13.0,63600.0,68500.0,2.0,2.0,0.0,2.0,1.0,0.0,7.0,9.0,,,2016,MVP,KR,KDF,KR,KDF,KR,Red
7444,LCK 2016 Summer,LCK,2016-07-15 12:36:00,Afreeca Freecs,MVP,Afreeca Freecs,13.0,6.0,78000.0,68200.0,3.0,2.0,2.0,0.0,0.0,0.0,9.0,4.0,,,2016,KDF,KR,MVP,KR,KDF,KR,Blue
7463,LCK 2016 Summer,LCK,2016-07-16 04:47:00,Samsung Galaxy,ROX Tigers,ROX Tigers,3.0,12.0,50500.0,62300.0,1.0,3.0,0.0,1.0,0.0,1.0,3.0,11.0,,,2016,SSG,KR,ROX,KR,ROX,KR,Red
7465,LCK 2016 Summer,LCK,2016-07-16 05:51:00,ROX Tigers,Samsung Galaxy,ROX Tigers,13.0,1.0,60400.0,48800.0,3.0,0.0,1.0,0.0,0.0,0.0,11.0,4.0,,,2016,ROX,KR,SSG,KR,ROX,KR,Blue
7468,LCK 2016 Summer,LCK,2016-07-16 07:54:00,Longzhu Gaming,ESC Ever,Longzhu Gaming,6.0,5.0,60700.0,53600.0,4.0,0.0,1.0,0.0,0.0,1.0,10.0,4.0,,,2016,LZ,KR,ESC,KR,LZ,KR,Blue
7471,LCK 2016 Summer,LCK,2016-07-16 08:52:00,ESC Ever,Longzhu Gaming,ESC Ever,8.0,1.0,68400.0,58000.0,4.0,1.0,1.0,0.0,0.0,1.0,11.0,3.0,,,2016,ESC,KR,LZ,KR,ESC,KR,Blue
7474,LCK 2016 Summer,LCK,2016-07-16 09:49:00,Longzhu Gaming,ESC Ever,Longzhu Gaming,10.0,1.0,71100.0,55000.0,2.0,2.0,1.0,0.0,0.0,1.0,11.0,1.0,,,2016,LZ,KR,ESC,KR,LZ,KR,Blue
7527,LCK 2016 Summer,LCK,2016-07-18 10:45:00,Longzhu Gaming,ROX Tigers,ROX Tigers,11.0,20.0,71900.0,82900.0,1.0,3.0,0.0,1.0,0.0,0.0,4.0,11.0,,,2016,LZ,KR,ROX,KR,ROX,KR,Red
7530,LCK 2016 Summer,LCK,2016-07-18 11:55:00,ROX Tigers,Longzhu Gaming,ROX Tigers,20.0,10.0,61500.0,50600.0,1.0,1.0,1.0,0.0,0.0,0.0,8.0,2.0,,,2016,ROX,KR,LZ,KR,ROX,KR,Blue
7539,LCK 2016 Summer,LCK,2016-07-19 10:42:00,KT Rolster,MVP,KT Rolster,20.0,3.0,68300.0,53800.0,4.0,0.0,1.0,0.0,1.0,0.0,11.0,2.0,,,2016,KT,KR,MVP,KR,KT,KR,Blue
7540,LCK 2016 Summer,LCK,2016-07-19 11:49:00,MVP,KT Rolster,KT Rolster,5.0,16.0,46500.0,60600.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,10.0,,,2016,MVP,KR,KT,KR,KT,KR,Red
7541,LCK 2016 Summer,LCK,2016-07-20 07:55:00,Samsung Galaxy,SK Telecom T1,SK Telecom T1,5.0,12.0,65099.0,73900.0,2.0,3.0,0.0,2.0,0.0,0.0,3.0,11.0,,,2016,SSG,KR,T1,KR,T1,KR,Red
7542,LCK 2016 Summer,LCK,2016-07-20 08:55:00,SK Telecom T1,Samsung Galaxy,SK Telecom T1,22.0,12.0,77400.0,65700.0,2.0,1.0,0.0,1.0,0.0,0.0,9.0,3.0,,,2016,T1,KR,SSG,KR,T1,KR,Blue
7545,LCK 2016 Summer,LCK,2016-07-20 10:42:00,Afreeca Freecs,CJ Entus,CJ Entus,2.0,7.0,62100.0,78500.0,1.0,4.0,0.0,2.0,1.0,0.0,4.0,11.0,,,2016,KDF,KR,CJ,KR,CJ,KR,Red
7546,LCK 2016 Summer,LCK,2016-07-20 11:55:00,CJ Entus,Afreeca Freecs,Afreeca Freecs,8.0,18.0,58800.0,76700.0,0.0,5.0,0.0,1.0,0.0,0.0,1.0,11.0,,,2016,CJ,KR,KDF,KR,KDF,KR,Red
7547,LCK 2016 Summer,LCK,2016-07-20 13:11:00,Afreeca Freecs,CJ Entus,Afreeca Freecs,14.0,5.0,72700.0,59900.0,5.0,0.0,1.0,1.0,1.0,0.0,11.0,3.0,,,2016,KDF,KR,CJ,KR,KDF,KR,Blue
7554,LCK 2016 Summer,LCK,2016-07-21 10:35:00,ROX Tigers,ESC Ever,ROX Tigers,19.0,5.0,63700.0,47500.0,2.0,0.0,1.0,0.0,0.0,0.0,10.0,3.0,,,2016,ROX,KR,ESC,KR,ROX,KR,Blue
7556,LCK 2016 Summer,LCK,2016-07-21 11:57:00,ESC Ever,ROX Tigers,ROX Tigers,9.0,15.0,45500.0,54800.0,1.0,2.0,0.0,1.0,0.0,1.0,3.0,8.0,,,2016,ESC,KR,ROX,KR,ROX,KR,Red
7574,LCK 2016 Summer,LCK,2016-07-22 07:42:00,Longzhu Gaming,Jin Air Green Wings,Longzhu Gaming,11.0,4.0,81600.0,67900.0,2.0,1.0,1.0,0.0,0.0,0.0,10.0,3.0,,,2016,LZ,KR,JAG,KR,LZ,KR,Blue
7576,LCK 2016 Summer,LCK,2016-07-22 09:03:00,Jin Air Green Wings,Longzhu Gaming,Jin Air Green Wings,14.0,5.0,102100.0,100300.0,3.0,2.0,1.0,2.0,0.0,0.0,11.0,8.0,,,2016,JAG,KR,LZ,KR,JAG,KR,Blue
7579,LCK 2016 Summer,LCK,2016-07-22 10:17:00,Longzhu Gaming,Jin Air Green Wings,Longzhu Gaming,13.0,7.0,83800.0,66500.0,2.0,2.0,3.0,0.0,0.0,0.0,11.0,1.0,,,2016,LZ,KR,JAG,KR,LZ,KR,Blue
7582,LCK 2016 Summer,LCK,2016-07-22 11:14:00,Samsung Galaxy,CJ Entus,Samsung Galaxy,10.0,6.0,70800.0,57200.0,3.0,1.0,1.0,0.0,1.0,0.0,11.0,3.0,,,2016,SSG,KR,CJ,KR,SSG,KR,Blue
7584,LCK 2016 Summer,LCK,2016-07-22 12:37:00,CJ Entus,Samsung Galaxy,Samsung Galaxy,7.0,13.0,62800.0,80200.0,1.0,3.0,0.0,1.0,0.0,1.0,2.0,11.0,,,2016,CJ,KR,SSG,KR,SSG,KR,Red
7609,LCK 2016 Summer,LCK,2016-07-23 04:49:00,Afreeca Freecs,SK Telecom T1,Afreeca Freecs,15.0,6.0,76800.0,71700.0,0.0,5.0,2.0,0.0,0.0,1.0,11.0,3.0,,,2016,KDF,KR,T1,KR,KDF,KR,Blue
7611,LCK 2016 Summer,LCK,2016-07-23 05:59:00,SK Telecom T1,Afreeca Freecs,Afreeca Freecs,5.0,14.0,56700.0,62700.0,3.0,1.0,0.0,1.0,1.0,0.0,4.0,8.0,,,2016,T1,KR,KDF,KR,KDF,KR,Red
7614,LCK 2016 Summer,LCK,2016-07-23 07:41:00,ESC Ever,MVP,MVP,10.0,11.0,67200.0,76100.0,0.0,4.0,0.0,2.0,0.0,0.0,4.0,9.0,,,2016,ESC,KR,MVP,KR,MVP,KR,Red
7617,LCK 2016 Summer,LCK,2016-07-23 08:59:00,MVP,ESC Ever,ESC Ever,4.0,18.0,48300.0,62200.0,1.0,2.0,0.0,2.0,0.0,1.0,2.0,9.0,,,2016,MVP,KR,ESC,KR,ESC,KR,Red
7621,LCK 2016 Summer,LCK,2016-07-23 09:58:00,ESC Ever,MVP,ESC Ever,27.0,16.0,67900.0,55900.0,1.0,2.0,2.0,0.0,1.0,0.0,11.0,2.0,,,2016,ESC,KR,MVP,KR,ESC,KR,Blue
7678,LCK 2016 Summer,LCK,2016-07-25 10:50:00,CJ Entus,SK Telecom T1,SK Telecom T1,16.0,23.0,74600.0,84400.0,2.0,3.0,1.0,1.0,0.0,0.0,6.0,10.0,,,2016,CJ,KR,T1,KR,T1,KR,Red
7680,LCK 2016 Summer,LCK,2016-07-25 11:58:00,SK Telecom T1,CJ Entus,CJ Entus,9.0,21.0,49000.0,59200.0,2.0,0.0,0.0,1.0,0.0,0.0,3.0,10.0,,,2016,T1,KR,CJ,KR,CJ,KR,Red
7681,LCK 2016 Summer,LCK,2016-07-25 12:56:00,CJ Entus,SK Telecom T1,SK Telecom T1,7.0,14.0,49200.0,62300.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0,8.0,,,2016,CJ,KR,T1,KR,T1,KR,Red
7686,LCK 2016 Summer,LCK,2016-07-26 10:47:00,Afreeca Freecs,Jin Air Green Wings,Afreeca Freecs,17.0,13.0,84000.0,69000.0,0.0,4.0,2.0,0.0,1.0,0.0,9.0,3.0,,,2016,KDF,KR,JAG,KR,KDF,KR,Blue
7688,LCK 2016 Summer,LCK,2016-07-26 12:26:00,Jin Air Green Wings,Afreeca Freecs,Jin Air Green Wings,11.0,9.0,81800.0,70100.0,4.0,1.0,2.0,0.0,0.0,1.0,11.0,3.0,,,2016,JAG,KR,KDF,KR,JAG,KR,Blue
7689,LCK 2016 Summer,LCK,2016-07-26 13:35:00,Afreeca Freecs,Jin Air Green Wings,Jin Air Green Wings,13.0,19.0,93300.0,101400.0,2.0,4.0,0.0,3.0,0.0,0.0,2.0,11.0,,,2016,KDF,KR,JAG,KR,JAG,KR,Red
7691,LCK 2016 Summer,LCK,2016-07-27 07:42:00,KT Rolster,Longzhu Gaming,KT Rolster,8.0,1.0,81100.0,67000.0,4.0,1.0,1.0,0.0,1.0,0.0,11.0,3.0,,,2016,KT,KR,LZ,KR,KT,KR,Blue
7694,LCK 2016 Summer,LCK,2016-07-27 09:02:00,Longzhu Gaming,KT Rolster,KT Rolster,14.0,32.0,90900.0,103500.0,2.0,3.0,1.0,1.0,0.0,0.0,2.0,11.0,,,2016,LZ,KR,KT,KR,KT,KR,Red
7697,LCK 2016 Summer,LCK,2016-07-27 10:38:00,ESC Ever,SK Telecom T1,SK Telecom T1,7.0,20.0,64500.0,85300.0,2.0,4.0,0.0,3.0,0.0,1.0,3.0,11.0,,,2016,ESC,KR,T1,KR,T1,KR,Red
7699,LCK 2016 Summer,LCK,2016-07-27 12:04:00,SK Telecom T1,ESC Ever,SK Telecom T1,17.0,3.0,57900.0,41400.0,2.0,1.0,1.0,0.0,0.0,0.0,8.0,0.0,,,2016,T1,KR,ESC,KR,T1,KR,Blue
7702,LCK 2016 Summer,LCK,2016-07-28 10:49:00,MVP,Jin Air Green Wings,MVP,17.0,5.0,81000.0,61700.0,4.0,1.0,2.0,0.0,1.0,0.0,10.0,3.0,,,2016,MVP,KR,JAG,KR,MVP,KR,Blue
7704,LCK 2016 Summer,LCK,2016-07-28 11:59:00,Jin Air Green Wings,MVP,MVP,3.0,15.0,43200.0,56900.0,0.0,3.0,0.0,1.0,0.0,0.0,2.0,11.0,,,2016,JAG,KR,MVP,KR,MVP,KR,Red
7707,LCK 2016 Summer,LCK,2016-07-29 07:51:00,Longzhu Gaming,Afreeca Freecs,Longzhu Gaming,11.0,4.0,64500.0,51500.0,3.0,0.0,1.0,0.0,0.0,1.0,11.0,3.0,,,2016,LZ,KR,KDF,KR,LZ,KR,Blue
7708,LCK 2016 Summer,LCK,2016-07-29 08:52:00,Afreeca Freecs,Longzhu Gaming,Afreeca Freecs,6.0,6.0,76600.0,71000.0,3.0,1.0,1.0,1.0,0.0,0.0,8.0,3.0,,,2016,KDF,KR,LZ,KR,KDF,KR,Blue
7711,LCK 2016 Summer,LCK,2016-07-29 10:00:00,Longzhu Gaming,Afreeca Freecs,Longzhu Gaming,16.0,7.0,61300.0,48000.0,2.0,0.0,2.0,0.0,0.0,0.0,11.0,1.0,,,2016,LZ,KR,KDF,KR,LZ,KR,Blue
7715,LCK 2016 Summer,LCK,2016-07-29 10:50:00,KT Rolster,ESC Ever,KT Rolster,21.0,4.0,77600.0,55500.0,3.0,0.0,0.0,0.0,1.0,0.0,9.0,0.0,,,2016,KT,KR,ESC,KR,KT,KR,Blue
7719,LCK 2016 Summer,LCK,2016-07-29 12:25:00,ESC Ever,KT Rolster,ESC Ever,19.0,12.0,82900.0,69100.0,5.0,0.0,2.0,0.0,0.0,1.0,11.0,3.0,,,2016,ESC,KR,KT,KR,ESC,KR,Blue
7722,LCK 2016 Summer,LCK,2016-07-29 13:27:00,KT Rolster,ESC Ever,KT Rolster,15.0,5.0,92400.0,86400.0,3.0,2.0,1.0,1.0,0.0,0.0,9.0,4.0,,,2016,KT,KR,ESC,KR,KT,KR,Blue
7729,LCK 2016 Summer,LCK,2016-07-30 04:56:00,MVP,Samsung Galaxy,MVP,11.0,2.0,76000.0,62100.0,5.0,0.0,3.0,0.0,0.0,1.0,9.0,3.0,,,2016,MVP,KR,SSG,KR,MVP,KR,Blue
7732,LCK 2016 Summer,LCK,2016-07-30 06:11:00,Samsung Galaxy,MVP,Samsung Galaxy,14.0,8.0,66600.0,52200.0,2.0,2.0,1.0,0.0,0.0,0.0,10.0,2.0,,,2016,SSG,KR,MVP,KR,SSG,KR,Blue
7734,LCK 2016 Summer,LCK,2016-07-30 07:08:00,MVP,Samsung Galaxy,Samsung Galaxy,22.0,23.0,93900.0,102500.0,3.0,3.0,1.0,2.0,0.0,0.0,7.0,10.0,,,2016,MVP,KR,SSG,KR,SSG,KR,Red
7736,LCK 2016 Summer,LCK,2016-07-30 08:44:00,CJ Entus,ROX Tigers,ROX Tigers,16.0,28.0,76900.0,81700.0,1.0,4.0,2.0,0.0,1.0,0.0,5.0,11.0,,,2016,CJ,KR,ROX,KR,ROX,KR,Red
7740,LCK 2016 Summer,LCK,2016-07-30 09:42:00,ROX Tigers,CJ Entus,ROX Tigers,15.0,3.0,58000.0,43200.0,2.0,1.0,1.0,0.0,1.0,0.0,9.0,2.0,,,2016,ROX,KR,CJ,KR,ROX,KR,Blue
7809,LCK 2016 Summer,LCK,2016-08-01 10:40:00,Samsung Galaxy,Afreeca Freecs,Afreeca Freecs,4.0,11.0,59400.0,74100.0,0.0,4.0,0.0,2.0,0.0,1.0,0.0,9.0,,,2016,SSG,KR,KDF,KR,KDF,KR,Red
7810,LCK 2016 Summer,LCK,2016-08-01 11:51:00,Afreeca Freecs,Samsung Galaxy,Samsung Galaxy,5.0,14.0,61500.0,77000.0,0.0,5.0,0.0,1.0,0.0,1.0,2.0,9.0,,,2016,KDF,KR,SSG,KR,SSG,KR,Red
7811,LCK 2016 Summer,LCK,2016-08-01 13:04:00,Samsung Galaxy,Afreeca Freecs,Samsung Galaxy,12.0,6.0,56800.0,45800.0,3.0,1.0,0.0,0.0,0.0,0.0,10.0,3.0,,,2016,SSG,KR,KDF,KR,SSG,KR,Blue
7815,LCK 2016 Summer,LCK,2016-08-02 10:41:00,ESC Ever,CJ Entus,ESC Ever,15.0,4.0,80500.0,62900.0,3.0,1.0,1.0,0.0,0.0,0.0,11.0,1.0,,,2016,ESC,KR,CJ,KR,ESC,KR,Blue
7816,LCK 2016 Summer,LCK,2016-08-02 11:59:00,CJ Entus,ESC Ever,CJ Entus,12.0,2.0,55100.0,40200.0,1.0,0.0,1.0,0.0,0.0,0.0,9.0,1.0,,,2016,CJ,KR,ESC,KR,CJ,KR,Blue
7817,LCK 2016 Summer,LCK,2016-08-02 12:51:00,ESC Ever,CJ Entus,CJ Entus,6.0,14.0,49800.0,65300.0,1.0,1.0,0.0,2.0,0.0,0.0,2.0,11.0,,,2016,ESC,KR,CJ,KR,CJ,KR,Red
7818,LCK 2016 Summer,LCK,2016-08-03 07:43:00,SK Telecom T1,Jin Air Green Wings,SK Telecom T1,12.0,9.0,74600.0,62200.0,3.0,1.0,2.0,0.0,0.0,0.0,10.0,3.0,,,2016,T1,KR,JAG,KR,T1,KR,Blue
7819,LCK 2016 Summer,LCK,2016-08-03 09:00:00,Jin Air Green Wings,SK Telecom T1,Jin Air Green Wings,20.0,9.0,108700.0,99900.0,3.0,3.0,3.0,0.0,0.0,0.0,11.0,4.0,,,2016,JAG,KR,T1,KR,JAG,KR,Blue
7822,LCK 2016 Summer,LCK,2016-08-03 10:30:00,SK Telecom T1,Jin Air Green Wings,SK Telecom T1,24.0,21.0,126900.0,120900.0,2.0,4.0,3.0,1.0,0.0,0.0,8.0,11.0,,,2016,T1,KR,JAG,KR,T1,KR,Blue
7823,LCK 2016 Summer,LCK,2016-08-03 10:46:00,MVP,ROX Tigers,ROX Tigers,7.0,16.0,50400.0,63600.0,0.0,3.0,0.0,1.0,0.0,1.0,0.0,10.0,,,2016,MVP,KR,ROX,KR,ROX,KR,Red
7825,LCK 2016 Summer,LCK,2016-08-03 11:46:00,ROX Tigers,MVP,ROX Tigers,13.0,4.0,61000.0,49100.0,3.0,1.0,1.0,0.0,0.0,0.0,9.0,3.0,,,2016,ROX,KR,MVP,KR,ROX,KR,Blue
7828,LCK 2016 Summer,LCK,2016-08-04 10:45:00,KT Rolster,CJ Entus,KT Rolster,14.0,7.0,73500.0,62700.0,2.0,2.0,1.0,0.0,0.0,0.0,9.0,3.0,,,2016,KT,KR,CJ,KR,KT,KR,Blue
7831,LCK 2016 Summer,LCK,2016-08-04 11:59:00,CJ Entus,KT Rolster,KT Rolster,9.0,16.0,62600.0,72800.0,2.0,1.0,0.0,1.0,0.0,0.0,2.0,9.0,,,2016,CJ,KR,KT,KR,KT,KR,Red
7849,LCK 2016 Summer,LCK,2016-08-05 07:43:00,Afreeca Freecs,ROX Tigers,ROX Tigers,12.0,24.0,56200.0,67000.0,1.0,2.0,0.0,1.0,0.0,0.0,4.0,8.0,,,2016,KDF,KR,ROX,KR,ROX,KR,Red
7850,LCK 2016 Summer,LCK,2016-08-05 08:52:00,ROX Tigers,Afreeca Freecs,ROX Tigers,17.0,10.0,76900.0,69200.0,3.0,1.0,1.0,0.0,0.0,0.0,10.0,5.0,,,2016,ROX,KR,KDF,KR,ROX,KR,Blue
7856,LCK 2016 Summer,LCK,2016-08-05 10:54:00,SK Telecom T1,Longzhu Gaming,Longzhu Gaming,6.0,12.0,65900.0,78800.0,2.0,2.0,0.0,2.0,0.0,0.0,2.0,10.0,,,2016,T1,KR,LZ,KR,LZ,KR,Red
7858,LCK 2016 Summer,LCK,2016-08-05 11:52:00,Longzhu Gaming,SK Telecom T1,Longzhu Gaming,20.0,3.0,60200.0,43800.0,2.0,1.0,1.0,0.0,0.0,0.0,9.0,1.0,,,2016,LZ,KR,T1,KR,LZ,KR,Blue
7874,LCK 2016 Summer,LCK,2016-08-06 04:51:00,Jin Air Green Wings,ESC Ever,Jin Air Green Wings,14.0,5.0,99800.0,89800.0,2.0,2.0,1.0,0.0,0.0,1.0,10.0,4.0,,,2016,JAG,KR,ESC,KR,JAG,KR,Blue
7876,LCK 2016 Summer,LCK,2016-08-06 06:16:00,ESC Ever,Jin Air Green Wings,ESC Ever,19.0,9.0,82900.0,63100.0,3.0,0.0,2.0,0.0,0.0,0.0,11.0,0.0,,,2016,ESC,KR,JAG,KR,ESC,KR,Blue
7878,LCK 2016 Summer,LCK,2016-08-06 07:12:00,Jin Air Green Wings,ESC Ever,Jin Air Green Wings,13.0,3.0,70800.0,53800.0,3.0,0.0,1.0,0.0,0.0,0.0,11.0,0.0,,,2016,JAG,KR,ESC,KR,JAG,KR,Blue
7880,LCK 2016 Summer,LCK,2016-08-06 08:38:00,KT Rolster,Samsung Galaxy,KT Rolster,20.0,7.0,83700.0,68800.0,2.0,1.0,0.0,0.0,0.0,0.0,8.0,1.0,,,2016,KT,KR,SSG,KR,KT,KR,Blue
7883,LCK 2016 Summer,LCK,2016-08-06 09:42:00,Samsung Galaxy,KT Rolster,KT Rolster,2.0,16.0,53000.0,70500.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,10.0,,,2016,SSG,KR,KT,KR,KT,KR,Red
7941,LCK 2016 Summer Playoffs,LCK,2016-08-08 08:28:00,Samsung Galaxy,Afreeca Freecs,Samsung Galaxy,26.0,12.0,77900.0,60900.0,2.0,1.0,1.0,0.0,0.0,0.0,11.0,2.0,,,2016,SSG,KR,KDF,KR,SSG,KR,Blue
7944,LCK 2016 Summer Playoffs,LCK,2016-08-08 10:00:00,Samsung Galaxy,Afreeca Freecs,Samsung Galaxy,19.0,8.0,68100.0,55800.0,2.0,1.0,1.0,1.0,1.0,0.0,10.0,2.0,,,2016,SSG,KR,KDF,KR,SSG,KR,Blue
7960,LCK 2016 Summer Playoffs,LCK,2016-08-10 08:55:00,KT Rolster,Samsung Galaxy,KT Rolster,14.0,12.0,93100.0,75100.0,3.0,2.0,2.0,0.0,0.0,0.0,10.0,1.0,,,2016,KT,KR,SSG,KR,KT,KR,Blue
7963,LCK 2016 Summer Playoffs,LCK,2016-08-10 10:06:00,Samsung Galaxy,KT Rolster,KT Rolster,8.0,26.0,54600.0,75700.0,0.0,3.0,0.0,1.0,0.0,0.0,2.0,11.0,,,2016,SSG,KR,KT,KR,KT,KR,Red
7965,LCK 2016 Summer Playoffs,LCK,2016-08-10 11:06:00,KT Rolster,Samsung Galaxy,KT Rolster,21.0,4.0,85700.0,69600.0,2.0,2.0,1.0,0.0,0.0,0.0,11.0,2.0,,,2016,KT,KR,SSG,KR,KT,KR,Blue
7983,LCK 2016 Summer Playoffs,LCK,2016-08-12 08:56:00,KT Rolster,SK Telecom T1,SK Telecom T1,10.0,14.0,70100.0,79400.0,1.0,3.0,0.0,2.0,0.0,0.0,3.0,8.0,,,2016,KT,KR,T1,KR,T1,KR,Red
7987,LCK 2016 Summer Playoffs,LCK,2016-08-12 10:03:00,KT Rolster,SK Telecom T1,SK Telecom T1,1.0,12.0,39200.0,53900.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,9.0,,,2016,KT,KR,T1,KR,T1,KR,Red
7988,LCK 2016 Summer Playoffs,LCK,2016-08-12 10:49:00,KT Rolster,SK Telecom T1,KT Rolster,18.0,2.0,66600.0,52100.0,2.0,0.0,1.0,0.0,1.0,0.0,11.0,2.0,,,2016,KT,KR,T1,KR,KT,KR,Blue
7990,LCK 2016 Summer Playoffs,LCK,2016-08-12 11:43:00,KT Rolster,SK Telecom T1,KT Rolster,19.0,4.0,76900.0,63700.0,3.0,1.0,0.0,0.0,0.0,1.0,8.0,2.0,,,2016,KT,KR,T1,KR,KT,KR,Blue
7992,LCK 2016 Summer Playoffs,LCK,2016-08-12 12:43:00,SK Telecom T1,KT Rolster,KT Rolster,7.0,23.0,76800.0,90900.0,1.0,1.0,0.0,1.0,0.0,0.0,3.0,11.0,,,2016,T1,KR,KT,KR,KT,KR,Red
8080,LCK 2016 Summer Playoffs,LCK,2016-08-20 08:13:00,ROX Tigers,KT Rolster,ROX Tigers,18.0,3.0,60100.0,43600.0,1.0,1.0,1.0,0.0,0.0,0.0,9.0,1.0,,,2016,ROX,KR,KT,KR,ROX,KR,Blue
8081,LCK 2016 Summer Playoffs,LCK,2016-08-20 09:08:00,KT Rolster,ROX Tigers,KT Rolster,22.0,10.0,77500.0,61000.0,3.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,,,2016,KT,KR,ROX,KR,KT,KR,Blue
8082,LCK 2016 Summer Playoffs,LCK,2016-08-20 10:21:00,ROX Tigers,KT Rolster,ROX Tigers,16.0,6.0,69100.0,52400.0,2.0,0.0,2.0,0.0,0.0,0.0,11.0,0.0,,,2016,ROX,KR,KT,KR,ROX,KR,Blue
8083,LCK 2016 Summer Playoffs,LCK,2016-08-20 11:27:00,KT Rolster,ROX Tigers,KT Rolster,26.0,12.0,76100.0,62200.0,3.0,0.0,1.0,1.0,0.0,0.0,9.0,2.0,,,2016,KT,KR,ROX,KR,KT,KR,Blue
8084,LCK 2016 Summer Playoffs,LCK,2016-08-20 12:22:00,ROX Tigers,KT Rolster,ROX Tigers,13.0,11.0,79400.0,68700.0,3.0,1.0,1.0,0.0,0.0,1.0,11.0,3.0,,,2016,ROX,KR,KT,KR,ROX,KR,Blue
8105,LCK 2017 Spring Promotion,LCK,2016-08-22 04:50:00,SBENU Korea,ESC Ever,ESC Ever,3.0,10.0,72000.0,88300.0,0.0,5.0,0.0,2.0,0.0,0.0,2.0,11.0,,,2016,SBK,KR,ESC,KR,ESC,KR,Red
8106,LCK 2017 Spring Promotion,LCK,2016-08-22 06:06:00,SBENU Korea,ESC Ever,SBENU Korea,14.0,14.0,120100.0,116600.0,3.0,3.0,3.0,1.0,0.0,0.0,11.0,8.0,,,2016,SBK,KR,ESC,KR,SBK,KR,Blue
8107,LCK 2017 Spring Promotion,LCK,2016-08-22 07:27:00,ESC Ever,SBENU Korea,ESC Ever,12.0,0.0,83900.0,63300.0,3.0,2.0,1.0,0.0,0.0,0.0,11.0,0.0,,,2016,ESC,KR,SBK,KR,ESC,KR,Blue
8109,LCK 2017 Spring Promotion,LCK,2016-08-22 08:31:00,CJ Entus,Kongdoo Monster,Kongdoo Monster,21.0,15.0,118800.0,131000.0,3.0,4.0,0.0,3.0,0.0,0.0,7.0,10.0,,,2016,CJ,KR,KDM,KR,KDM,KR,Red
8112,LCK 2017 Spring Promotion,LCK,2016-08-22 10:09:00,Kongdoo Monster,CJ Entus,Kongdoo Monster,14.0,3.0,80600.0,64500.0,5.0,0.0,2.0,0.0,0.0,1.0,10.0,2.0,,,2016,KDM,KR,CJ,KR,KDM,KR,Blue
8114,LCK 2017 Spring Promotion,LCK,2016-08-22 11:07:00,SBENU Korea,CJ Entus,CJ Entus,5.0,11.0,57800.0,73400.0,1.0,1.0,0.0,2.0,0.0,0.0,3.0,11.0,,,2016,SBK,KR,CJ,KR,CJ,KR,Red
8115,LCK 2017 Spring Promotion,LCK,2016-08-22 12:13:00,CJ Entus,SBENU Korea,CJ Entus,9.0,8.0,96800.0,86100.0,3.0,2.0,1.0,1.0,1.0,0.0,11.0,3.0,,,2016,CJ,KR,SBK,KR,CJ,KR,Blue
8124,LCK 2017 Spring Promotion,LCK,2016-08-25 03:53:00,ESC Ever,Kongdoo Monster,Kongdoo Monster,10.0,9.0,85700.0,93900.0,0.0,4.0,0.0,1.0,0.0,0.0,2.0,8.0,,,2016,ESC,KR,KDM,KR,KDM,KR,Red
8125,LCK 2017 Spring Promotion,LCK,2016-08-25 05:03:00,Kongdoo Monster,ESC Ever,ESC Ever,8.0,15.0,75700.0,91700.0,0.0,4.0,0.0,2.0,0.0,0.0,2.0,11.0,,,2016,KDM,KR,ESC,KR,ESC,KR,Red
8126,LCK 2017 Spring Promotion,LCK,2016-08-25 06:01:00,ESC Ever,Kongdoo Monster,Kongdoo Monster,6.0,12.0,77700.0,89400.0,0.0,3.0,0.0,3.0,0.0,0.0,2.0,10.0,,,2016,ESC,KR,KDM,KR,KDM,KR,Red
